engine_size,horsepower,mileage,age,brand_score,price,expensive
4.03,396.0,49.2,19,6.02,75251.88,1
1.62,153.0,22.7,17,5.37,19413.61,0
3.36,231.0,39.1,5,9.83,58018.12,0
4.14,361.0,20.7,4,1.65,79070.72,1
5.24,356.0,30.9,2,6.38,79442.3,1
2.15,200.0,23.7,5,4.02,30846.2,0
5.09,412.0,37.6,11,9.48,94730.57,1
2.17,170.0,20.4,9,7.87,40669.73,0
4.38,351.0,19.9,13,2.04,78073.99,1
3.15,192.0,24.0,13,3.75,42840.92,0
1.57,139.0,30.8,17,8.34,22815.11,0
4.57,305.0,27.7,2,4.86,75293.38,1
2.09,137.0,31.5,18,1.34,29604.95,0
1.88,135.0,22.0,11,5.95,20358.56,0
2.79,222.0,19.1,19,6.28,48516.67,0
4.27,343.0,30.2,18,5.84,69224.1,1
2.17,187.0,21.6,14,5.09,39649.54,0
1.92,120.0,49.7,15,5.76,21804.65,0
1.05,77.0,27.0,4,9.59,20679.01,0
3.36,234.0,31.9,4,2.18,53576.78,0
3.14,239.0,30.3,17,6.97,52325.71,0
2.17,174.0,42.3,18,2.31,25170.89,0
1.27,119.0,13.4,12,1.37,14992.88,0
3.15,297.0,26.3,2,8.13,74315.87,1
4.94,402.0,24.1,7,7.12,92168.21,1
4.58,419.0,26.6,4,6.02,96531.0,1
5.3,404.0,10.9,15,1.42,88174.92,1
1.05,104.0,30.4,10,3.9,17992.23,0
5.83,379.0,39.4,19,8.3,84107.42,1
2.71,178.0,45.8,3,9.39,37755.65,0
5.95,427.0,33.4,16,8.07,93996.61,1
2.26,145.0,45.5,8,3.79,24738.9,0
3.36,202.0,37.9,7,3.99,47756.12,0
2.77,202.0,42.7,1,1.37,42738.64,0
2.78,172.0,21.1,8,6.28,42468.52,0
5.21,434.0,36.5,19,2.39,82501.57,1
4.73,442.0,21.6,19,5.2,95610.21,1
5.96,401.0,31.6,9,4.41,89423.31,1
4.07,342.0,12.8,15,2.38,75020.83,1
3.32,231.0,39.8,15,7.04,54020.89,0
1.45,118.0,21.4,11,4.28,11339.53,0
5.98,487.0,16.0,12,2.44,111393.56,1
3.76,233.0,37.6,13,4.85,45270.25,0
4.5,437.0,21.5,1,8.71,103130.43,1
3.03,203.0,17.6,11,3.47,48201.84,0
3.74,311.0,49.8,1,6.33,68116.58,1
5.71,447.0,39.8,1,4.87,115266.34,1
1.83,169.0,30.5,9,1.8,27128.6,0
2.46,185.0,36.0,15,2.29,33150.44,0
1.76,157.0,48.6,1,5.33,20401.33,0
4.96,451.0,24.2,6,8.51,102803.75,1
1.31,87.0,17.3,3,1.47,17939.85,0
1.41,123.0,45.6,4,8.78,20467.65,0
2.49,193.0,42.6,7,7.68,44161.68,0
3.57,351.0,30.0,17,4.37,67851.41,1
3.03,302.0,20.0,12,1.09,59240.69,0
1.22,107.0,37.2,14,2.6,17747.22,0
5.79,478.0,47.3,16,3.06,94669.74,1
5.76,419.0,12.9,11,3.59,109768.49,1
2.4,169.0,49.3,17,4.97,32978.58,0
4.66,369.0,21.9,8,5.5,85816.78,1
3.89,317.0,28.0,16,1.01,57296.85,0
2.19,179.0,39.1,0,9.49,45250.79,0
2.31,213.0,13.3,9,8.34,51628.77,0
3.46,324.0,33.0,13,6.91,68311.23,1
3.1,230.0,45.7,11,4.82,51899.65,0
2.46,198.0,18.9,13,5.99,39230.65,0
5.04,455.0,21.2,1,5.51,111176.96,1
3.41,324.0,49.3,19,6.57,70291.45,1
4.27,282.0,22.1,15,3.12,55169.89,0
1.95,175.0,10.5,14,2.59,28777.89,0
3.67,355.0,17.0,8,2.49,69271.34,1
2.59,181.0,40.8,1,9.9,45032.19,0
3.63,289.0,42.5,18,9.79,65052.46,1
4.9,295.0,44.5,3,8.51,76919.13,1
4.84,450.0,20.3,15,6.46,102442.4,1
2.77,260.0,25.3,13,7.84,57393.63,0
4.47,432.0,15.3,1,5.84,97423.69,1
5.71,509.0,19.6,7,6.94,120093.98,1
4.13,304.0,20.6,3,7.62,76015.02,1
1.74,117.0,26.1,9,8.46,21029.88,0
4.4,323.0,47.5,7,4.55,69142.42,1
1.52,105.0,45.5,13,9.67,33174.69,0
5.36,345.0,15.4,5,3.92,86355.73,1
3.58,282.0,32.7,19,7.1,63245.88,1
2.93,200.0,42.6,2,1.57,40634.89,0
1.29,81.0,16.4,9,4.88,17415.41,0
2.9,239.0,35.9,10,4.15,46797.66,0
5.52,457.0,40.0,0,7.92,115512.69,1
1.1,88.0,43.2,10,9.51,12380.91,0
3.37,226.0,35.5,3,1.53,49269.76,0
5.66,434.0,37.7,10,1.57,92750.42,1
2.97,262.0,48.5,15,7.77,44922.43,0
3.14,279.0,32.3,19,3.86,56192.43,0
3.89,327.0,42.0,18,8.12,66543.33,1
3.31,309.0,34.8,7,8.05,57783.52,0
1.84,156.0,24.0,7,1.8,25840.53,0
1.09,68.0,34.1,9,6.01,8209.9,0
4.05,368.0,49.4,5,5.01,83149.85,1
5.6,422.0,23.3,14,3.88,94750.99,1
1.53,105.0,23.3,0,4.22,28107.37,0
2.05,126.0,38.9,1,7.06,25312.72,0
2.85,208.0,23.4,5,6.18,50384.55,0
5.04,426.0,28.2,11,6.97,103062.08,1
2.35,221.0,32.2,2,8.48,44280.18,0
5.41,392.0,38.3,17,8.17,84449.27,1
1.27,102.0,40.6,4,2.41,13116.58,0
5.7,378.0,18.8,18,9.72,81868.48,1
3.8,296.0,39.3,1,6.9,71818.84,1
4.29,306.0,46.3,10,4.1,63304.23,1
2.84,187.0,49.2,18,9.03,33180.17,0
4.91,391.0,13.5,14,8.94,94913.93,1
1.83,179.0,38.0,11,2.43,30314.71,0
1.24,105.0,15.8,5,6.68,25733.54,0
2.98,264.0,37.3,9,1.8,48365.25,0
5.27,363.0,15.2,3,7.11,87669.38,1
4.77,368.0,18.4,13,6.63,84020.21,1
3.59,341.0,17.7,5,6.47,75989.38,1
3.86,298.0,24.2,3,2.83,64017.07,1
1.65,119.0,37.4,13,8.47,23337.36,0
5.2,345.0,41.7,2,8.48,87452.13,1
4.93,411.0,11.9,10,3.79,100898.17,1
4.28,269.0,44.7,12,3.88,60609.13,1
3.33,225.0,30.0,5,2.39,46200.61,0
5.82,396.0,42.1,7,8.49,98442.77,1
5.4,332.0,37.4,0,4.77,86459.31,1
4.22,269.0,20.2,14,4.87,61889.84,1
2.86,220.0,16.2,4,7.3,50789.56,0
4.09,247.0,47.4,17,7.4,40074.51,0
3.88,305.0,25.7,6,5.37,57163.13,0
2.97,293.0,37.1,3,4.92,67060.48,1
2.53,198.0,31.1,1,8.53,56431.46,0
3.04,281.0,46.5,12,4.73,63153.36,1
3.87,233.0,23.5,16,6.65,50920.21,0
3.14,282.0,22.2,8,8.32,58544.19,0
2.32,182.0,48.1,11,8.03,38771.03,0
4.8,344.0,37.8,14,9.7,77099.88,1
3.66,220.0,41.5,2,9.08,46232.39,0
1.34,112.0,45.9,6,1.21,15506.86,0
2.84,259.0,36.0,10,1.55,44479.21,0
5.42,362.0,20.8,9,8.61,91601.31,1
4.78,437.0,33.0,4,1.84,89472.98,1
2.62,248.0,46.1,15,2.69,41482.38,0
5.69,513.0,20.8,6,2.98,119601.15,1
1.38,128.0,20.8,16,9.72,19249.58,0
5.81,503.0,15.8,16,9.4,112226.14,1
2.23,204.0,46.2,10,7.76,43692.5,0
1.05,99.0,43.0,2,8.93,17245.88,0
3.17,257.0,15.0,14,1.42,47370.35,0
2.79,260.0,21.0,5,3.28,49793.43,0
3.7,339.0,21.6,6,8.22,80318.07,1
4.98,338.0,46.8,1,8.81,80834.95,1
5.21,372.0,13.8,8,5.17,91221.88,1
3.01,286.0,24.6,1,7.49,66327.1,1
3.15,239.0,27.9,2,9.22,63080.63,1
1.74,174.0,24.6,8,1.02,41762.46,0
1.24,107.0,38.9,7,2.72,10741.31,0
4.21,260.0,33.5,4,3.23,50573.27,0
1.32,100.0,34.6,0,2.75,18198.97,0
4.67,428.0,41.9,6,1.49,96811.21,1
3.7,277.0,32.6,5,1.1,60186.04,1
1.99,149.0,31.0,16,7.31,29950.33,0
3.7,273.0,33.9,0,7.11,65305.11,1
1.91,140.0,50.0,11,5.34,22441.82,0
3.19,216.0,46.1,13,3.76,49153.85,0
5.0,338.0,17.7,19,8.34,83487.42,1
3.31,304.0,23.6,1,5.53,65140.78,1
1.74,147.0,10.6,10,5.76,26426.77,0
4.62,328.0,16.0,16,9.54,80561.31,1
1.93,176.0,39.7,15,8.49,39515.75,0
4.69,393.0,35.5,19,3.27,86063.27,1
3.4,269.0,30.9,3,8.06,69316.86,1
3.27,277.0,37.8,6,8.0,67344.28,1
5.26,380.0,14.8,9,9.71,98143.5,1
4.54,407.0,38.9,11,8.55,80735.35,1
1.16,81.0,13.9,10,1.37,15184.53,0
2.48,204.0,34.5,8,8.49,46085.16,0
5.35,502.0,38.3,15,3.25,111621.23,1
1.09,88.0,38.9,16,2.02,18803.13,0
3.73,299.0,33.3,7,2.36,64375.51,1
4.64,399.0,42.0,2,1.96,82813.68,1
4.11,298.0,16.1,10,4.89,69198.81,1
4.8,478.0,46.9,9,7.58,104045.31,1
4.63,408.0,43.6,19,3.93,77177.86,1
4.46,328.0,16.4,14,8.37,73300.67,1
5.11,436.0,40.8,9,6.03,91075.04,1
4.23,402.0,32.2,9,5.12,82725.35,1
3.01,282.0,12.2,15,3.23,52306.68,0
3.36,329.0,41.3,16,7.67,60331.58,1
4.58,303.0,42.3,18,5.27,56347.71,0
5.38,391.0,48.6,19,3.16,83437.65,1
2.36,231.0,32.8,11,3.19,39567.86,0
2.71,233.0,34.6,14,5.27,39078.93,0
5.65,546.0,13.6,17,5.02,115132.32,1
3.89,273.0,25.9,3,9.49,68287.65,1
1.89,169.0,39.3,14,6.05,31528.52,0
4.32,348.0,29.9,15,2.64,65022.51,1
5.95,512.0,14.4,1,8.57,136469.56,1
5.12,423.0,35.4,14,3.27,86490.93,1
4.73,422.0,34.5,0,1.82,94176.26,1
2.04,139.0,10.4,14,8.96,25705.43,0
5.38,533.0,44.5,13,6.28,117792.51,1
3.63,292.0,14.3,18,3.7,54533.65,0
5.45,506.0,49.7,11,5.59,111323.53,1
2.65,161.0,10.2,18,3.75,36299.53,0
1.31,87.0,33.0,14,5.0,13727.42,0
3.38,248.0,26.2,12,9.08,58239.96,0
2.35,208.0,22.8,12,1.67,44369.74,0
4.58,331.0,34.0,18,2.49,52727.94,0
5.79,527.0,22.6,12,7.02,127231.78,1
4.45,290.0,27.6,3,2.49,75353.35,1
5.43,422.0,39.6,15,1.12,79508.65,1
3.27,238.0,14.8,9,1.62,56296.45,0
4.86,311.0,48.2,13,6.85,75220.04,1
5.22,465.0,44.5,18,8.24,94371.47,1
4.55,433.0,35.5,2,3.76,101650.28,1
3.54,336.0,43.3,13,9.25,70729.78,1
4.13,292.0,30.4,1,8.21,65241.05,1
4.5,444.0,23.3,12,2.4,94419.49,1
2.27,209.0,36.0,0,2.44,46445.56,0
5.05,351.0,49.2,3,3.58,76451.74,1
5.75,547.0,35.8,1,7.68,126086.62,1
3.33,225.0,25.5,15,1.62,46026.34,0
4.51,297.0,42.9,11,7.74,63878.67,1
4.69,446.0,10.2,3,7.49,105556.41,1
4.31,418.0,14.2,14,3.31,85538.51,1
3.74,292.0,18.5,7,3.73,64984.69,1
5.41,466.0,40.1,4,2.1,104321.06,1
3.24,236.0,48.1,19,9.53,43497.86,0
1.31,119.0,14.6,0,7.49,32448.24,0
5.22,488.0,46.8,3,9.74,110578.77,1
4.37,297.0,45.4,3,1.38,64949.62,1
5.25,461.0,34.9,19,4.3,89392.91,1
1.69,161.0,29.4,17,3.32,41829.15,0
1.15,104.0,18.6,6,7.62,27141.36,0
5.67,520.0,18.3,5,7.65,122725.81,1
1.74,120.0,49.0,12,3.77,16245.6,0
5.05,470.0,15.8,2,8.23,109306.33,1
5.12,411.0,28.1,10,7.52,93983.29,1
4.54,275.0,29.9,14,7.04,60200.06,1
1.66,144.0,18.0,19,5.47,28984.54,0
4.34,395.0,41.5,18,9.58,82242.77,1
5.45,497.0,27.8,2,5.27,115088.26,1
3.13,305.0,28.1,1,4.84,68080.85,1
3.07,195.0,20.8,16,5.55,52060.19,0
3.21,217.0,45.3,8,1.25,29960.5,0
1.41,137.0,13.5,2,6.59,33889.4,0
5.46,492.0,47.7,3,3.43,100969.83,1
5.35,410.0,31.4,0,5.07,89250.85,1
5.99,393.0,31.1,7,3.4,89722.1,1
3.93,367.0,24.9,9,8.5,79052.19,1
4.76,345.0,26.7,5,7.82,89320.65,1
2.01,188.0,10.7,0,2.59,48857.07,0
4.34,357.0,16.2,17,7.6,66926.93,1
4.25,346.0,20.2,1,6.73,88923.44,1
5.51,463.0,41.2,13,3.2,96836.46,1
5.15,395.0,29.0,17,8.15,88933.42,1
5.69,366.0,12.5,10,8.56,90338.34,1
5.34,446.0,45.9,4,8.45,95845.18,1
5.34,410.0,16.3,8,7.13,98921.88,1
1.32,103.0,20.6,1,6.19,15977.45,0
5.23,439.0,49.8,8,6.56,91643.08,1
4.04,265.0,28.1,6,4.67,61849.15,1
2.9,202.0,29.3,12,4.2,39136.2,0
1.28,92.0,47.0,14,4.26,6987.52,0
4.39,330.0,10.4,19,1.06,69006.47,1
2.64,169.0,12.6,15,4.82,31034.66,0
3.34,221.0,31.3,17,8.71,51348.97,0
4.41,310.0,21.0,19,4.28,70015.37,1
5.56,488.0,23.5,11,1.41,107394.41,1
5.13,445.0,41.2,7,7.21,104643.49,1
3.25,196.0,11.0,17,4.24,44290.02,0
2.94,185.0,11.6,1,5.78,53693.34,0
2.2,176.0,46.2,14,3.11,29965.84,0
2.86,220.0,20.0,3,3.17,46473.16,0
1.56,112.0,44.8,10,3.77,17724.96,0
5.86,469.0,47.8,11,8.22,110088.14,1
3.87,263.0,16.4,7,1.65,58004.41,0
1.64,107.0,13.5,19,6.88,23349.78,0
2.76,173.0,39.5,13,1.63,31803.74,0
3.74,235.0,47.2,4,8.04,58254.78,0
3.66,249.0,41.0,5,7.76,66738.37,1
1.18,108.0,28.4,4,3.58,20933.22,0
5.75,530.0,12.6,14,7.55,119465.35,1
2.38,230.0,15.6,4,8.2,57900.02,0
1.08,93.0,44.6,0,6.54,23594.44,0
1.38,104.0,14.1,0,2.69,22015.3,0
3.9,254.0,13.3,2,8.79,67502.85,1
1.69,116.0,11.0,10,8.17,28822.53,0
1.21,94.0,23.3,13,4.75,20171.29,0
2.9,203.0,29.3,8,2.11,46411.99,0
4.11,298.0,21.1,3,2.96,75151.18,1
1.56,153.0,30.4,14,3.45,28247.6,0
2.57,194.0,45.5,15,7.65,36251.0,0
3.09,204.0,27.2,14,4.88,33623.6,0
1.8,133.0,21.1,14,9.79,30878.35,0
3.53,217.0,34.7,7,5.94,51010.98,0
1.43,121.0,10.2,14,5.66,12794.03,0
1.23,109.0,25.9,11,7.08,30694.04,0
3.6,274.0,24.1,18,6.01,47861.95,0
2.24,184.0,19.1,11,8.64,39737.71,0
1.48,141.0,30.2,5,9.09,31962.66,0
3.12,213.0,14.1,5,8.68,62491.0,1
5.58,372.0,30.9,17,3.35,72475.38,1
4.62,325.0,38.7,14,6.57,75878.69,1
5.08,349.0,49.9,0,5.57,73777.93,1
5.36,509.0,16.2,3,6.46,118557.1,1
5.86,362.0,14.0,5,9.35,98770.67,1
4.82,305.0,45.2,3,2.58,69670.85,1
4.04,394.0,27.7,2,4.81,89279.97,1
2.83,214.0,22.5,4,9.01,49855.0,0
1.91,152.0,46.9,16,4.66,7894.37,0
4.43,369.0,18.9,10,7.3,84670.54,1
5.97,545.0,45.6,1,7.83,123927.56,1
3.34,296.0,42.8,19,6.83,57169.84,0
4.62,346.0,28.9,3,8.76,87043.49,1
3.48,320.0,15.1,18,9.48,75268.39,1
3.16,284.0,30.5,18,9.93,64127.12,1
3.05,290.0,31.5,9,4.02,55027.01,0
3.52,247.0,19.1,11,8.41,59271.79,0
2.83,181.0,22.2,11,1.8,26952.73,0
4.74,304.0,19.3,12,4.3,68840.4,1
5.37,439.0,39.4,4,9.25,102667.98,1
5.41,381.0,47.8,3,2.52,79278.01,1
2.14,132.0,33.9,1,2.86,37784.89,0
5.48,512.0,45.9,16,5.1,102788.67,1
2.71,256.0,38.5,15,6.5,52981.86,0
2.55,190.0,14.3,0,7.63,49703.17,0
4.63,302.0,31.7,3,9.13,77556.42,1
2.52,176.0,29.2,9,5.1,40379.53,0
1.26,110.0,23.0,7,5.0,30064.47,0
2.87,251.0,19.4,11,3.0,49686.17,0
4.61,406.0,41.5,18,1.2,81724.26,1
2.63,248.0,47.2,12,9.12,55037.63,0
4.15,396.0,46.1,8,7.75,82166.62,1
4.3,428.0,10.6,15,2.58,89389.05,1
4.67,346.0,44.6,11,6.91,75914.38,1
5.49,530.0,35.5,2,5.83,121426.99,1
3.16,271.0,31.7,19,8.69,58457.44,0
1.83,119.0,15.5,6,4.35,18062.78,0
2.59,217.0,45.0,19,8.67,40936.13,0
3.16,238.0,10.2,13,5.03,60203.66,1
4.57,288.0,19.8,11,5.22,74462.76,1
1.07,75.0,26.6,6,3.7,15313.14,0
2.58,228.0,12.8,1,7.27,64603.23,1
4.9,362.0,44.8,18,2.68,75463.59,1
4.35,373.0,22.7,2,3.15,84651.26,1
4.66,449.0,17.3,14,3.19,104368.64,1
5.06,423.0,11.9,1,4.61,106940.64,1
4.92,483.0,33.1,8,6.66,106276.98,1
4.41,325.0,17.7,14,6.35,69347.91,1
3.2,304.0,27.1,2,5.02,63414.91,1
5.92,583.0,18.2,17,1.21,126163.53,1
3.85,311.0,29.0,18,1.87,62947.55,1
2.01,150.0,38.9,2,7.92,35102.83,0
2.46,182.0,41.1,1,8.75,50620.37,0
4.47,344.0,34.5,16,2.51,72853.33,1
5.62,486.0,29.3,14,5.17,115418.45,1
1.89,147.0,44.9,15,1.96,11392.16,0
1.41,128.0,28.6,9,5.44,23953.97,0
5.41,474.0,29.3,5,7.95,103751.84,1
5.58,407.0,42.9,8,3.85,83772.51,1
2.38,220.0,27.8,19,7.01,42590.25,0
2.89,261.0,16.0,3,5.34,66414.47,1
4.3,364.0,40.8,19,8.87,74506.5,1
2.65,179.0,17.1,14,9.99,44968.56,0
5.39,433.0,47.4,9,3.09,92981.77,1
1.54,120.0,13.4,11,3.75,31456.62,0
1.19,72.0,12.3,14,1.52,11785.05,0
2.04,203.0,31.7,16,4.39,32462.19,0
2.43,215.0,37.0,16,9.65,45166.89,0
1.56,117.0,37.8,15,8.35,27335.67,0
1.33,110.0,15.6,12,1.86,20392.02,0
4.78,457.0,20.4,16,3.78,102184.65,1
1.82,112.0,23.6,19,4.91,19981.7,0
5.57,392.0,18.8,5,1.12,87870.29,1
2.84,278.0,27.0,11,6.86,50105.71,0
4.35,264.0,13.1,9,2.9,56342.13,0
2.13,177.0,26.6,15,1.8,21922.51,0
2.2,179.0,22.8,19,1.56,28694.2,0
3.87,384.0,32.8,2,5.76,91315.96,1
3.8,293.0,19.8,12,7.54,63480.68,1
4.84,479.0,43.2,1,4.95,111320.72,1
4.79,290.0,40.0,9,9.1,65945.24,1
4.35,320.0,10.4,17,6.5,76402.05,1
3.25,230.0,13.5,4,6.61,66312.32,1
5.45,359.0,16.4,3,2.32,89299.24,1
4.11,410.0,40.2,6,8.84,91486.47,1
5.95,588.0,40.6,17,6.75,125792.13,1
5.1,335.0,17.4,6,8.03,85661.98,1
1.22,99.0,32.0,6,9.07,20056.14,0
2.6,166.0,22.1,19,4.33,33020.29,0
3.86,251.0,47.3,1,9.15,62061.62,1
4.61,407.0,36.6,15,2.58,87482.13,1
3.75,355.0,27.9,13,2.49,65851.43,1
4.93,415.0,19.2,3,6.64,103607.55,1
2.41,155.0,37.4,1,2.59,30007.66,0
1.92,179.0,20.8,17,1.84,29517.27,0
1.27,120.0,49.7,15,2.28,10063.06,0
3.87,319.0,43.9,12,9.39,71384.84,1
4.44,340.0,29.7,7,7.62,74904.17,1
2.63,201.0,42.3,5,8.13,50587.13,0
4.07,352.0,29.0,2,6.42,83143.27,1
1.26,122.0,32.9,13,1.78,15918.37,0
1.5,144.0,40.9,8,4.61,30653.23,0
4.51,412.0,45.8,5,2.03,79784.1,1
2.84,211.0,11.3,8,2.17,51100.82,0
4.36,332.0,27.2,12,2.4,74216.59,1
5.16,460.0,44.2,9,9.16,104862.01,1
5.26,461.0,23.5,16,8.62,110607.98,1
1.86,180.0,23.8,10,9.85,47916.08,0
3.43,314.0,29.2,4,5.83,65156.07,1
4.67,463.0,39.6,17,9.86,103024.07,1
4.87,335.0,36.2,16,1.43,65725.77,1
4.92,477.0,48.7,19,1.82,93904.01,1
2.14,212.0,12.3,12,7.07,42912.41,0
1.96,189.0,31.5,10,3.62,35061.75,0
3.95,259.0,24.0,5,5.0,64762.4,1
4.71,460.0,26.0,3,1.19,98155.8,1
2.6,235.0,44.5,12,4.3,47568.4,0
1.52,113.0,43.7,15,2.6,16980.72,0
4.58,358.0,48.4,14,6.63,77959.06,1
2.5,156.0,44.7,16,6.26,19000.17,0
1.83,140.0,11.8,13,1.01,24319.92,0
1.74,122.0,26.8,14,6.06,21775.5,0
2.57,228.0,22.4,6,1.28,41840.65,0
3.96,327.0,15.1,17,8.33,76727.76,1
2.79,272.0,41.2,7,4.28,49705.35,0
1.1,93.0,25.0,12,8.83,14361.59,0
1.48,135.0,35.5,13,1.37,23609.33,0
2.45,227.0,46.3,18,5.52,28761.99,0
4.3,270.0,11.9,9,8.85,68170.69,1
1.49,138.0,15.0,6,9.0,34608.03,0
3.8,253.0,29.4,6,2.09,57468.01,0
1.6,110.0,13.5,9,4.44,20613.83,0
2.06,165.0,37.9,9,8.18,34854.09,0
1.86,146.0,37.2,19,5.33,30324.03,0
1.34,132.0,37.9,7,7.61,22724.38,0
4.36,339.0,27.1,15,2.88,76067.92,1
3.32,255.0,39.3,17,5.07,47583.98,0
5.16,479.0,17.1,5,1.68,111342.64,1
1.49,107.0,36.4,18,7.65,21556.08,0
1.72,158.0,33.5,10,7.28,30654.49,0
2.53,177.0,10.1,5,3.65,42218.29,0
4.83,368.0,21.2,13,9.45,90359.07,1
2.53,244.0,41.4,10,4.93,50130.78,0
3.04,240.0,43.9,4,8.67,59659.76,0
2.51,244.0,26.7,7,1.17,50627.41,0
1.4,105.0,14.3,10,5.66,24586.04,0
5.7,362.0,48.5,14,4.71,88934.28,1
3.74,339.0,11.2,19,8.49,83196.1,1
4.94,345.0,33.4,8,2.44,76556.02,1
4.29,386.0,40.6,11,6.11,76876.01,1
3.57,296.0,30.1,19,9.11,68591.03,1
1.45,144.0,24.5,12,4.52,20665.99,0
4.21,324.0,30.7,11,3.91,73248.07,1
1.78,171.0,20.1,10,4.09,42890.79,0
3.07,273.0,11.1,5,3.11,53625.96,0
4.15,273.0,45.0,8,1.09,62373.69,1
4.91,434.0,26.2,18,5.0,95245.01,1
4.43,379.0,45.3,0,7.3,88137.43,1
4.36,432.0,21.7,6,5.29,92301.91,1
1.75,137.0,17.8,19,1.43,23124.51,0
2.73,224.0,49.8,10,7.58,51405.36,0
1.21,107.0,41.6,6,6.56,22226.92,0
4.6,388.0,41.2,11,8.18,86394.28,1
5.76,487.0,31.0,10,3.98,103141.04,1
2.32,181.0,18.8,11,8.07,51436.31,0
1.44,131.0,12.5,16,4.52,20464.11,0
3.38,204.0,18.4,14,7.47,52783.17,0
5.28,350.0,46.1,7,3.02,68517.1,1
3.76,354.0,48.2,9,1.25,65382.38,1
1.23,120.0,30.1,4,2.48,24705.62,0
5.87,526.0,34.7,4,8.67,127503.43,1
5.14,341.0,46.6,14,7.24,69290.25,1
1.66,138.0,17.2,18,3.54,21549.74,0
5.61,399.0,42.5,12,1.29,86260.82,1
3.25,268.0,49.4,3,4.74,62592.55,1
2.86,195.0,49.5,11,3.87,32936.06,0
3.31,217.0,46.0,10,6.81,45400.14,0
5.17,350.0,34.9,3,1.71,79884.91,1
4.3,412.0,34.4,5,5.7,90135.31,1
1.3,81.0,38.5,2,2.82,13256.88,0
5.79,355.0,48.7,1,1.05,72277.2,1
1.74,118.0,40.5,17,8.77,13624.02,0
4.73,391.0,27.2,17,5.27,86508.67,1
4.18,266.0,21.0,14,3.13,60201.05,1
1.94,157.0,11.5,16,3.04,33570.31,0
1.85,164.0,41.0,8,1.76,25812.95,0
5.35,437.0,42.8,6,4.12,87461.07,1
3.1,281.0,28.7,10,2.37,62907.98,1
4.27,345.0,10.5,12,5.88,88313.26,1
3.52,224.0,22.1,8,7.66,61669.55,1
4.64,403.0,33.5,7,6.89,87417.52,1
3.4,249.0,47.8,8,2.07,42410.54,0
2.44,197.0,44.4,14,1.78,37123.53,0
2.82,281.0,27.1,8,9.69,57494.98,0
5.3,376.0,36.1,6,4.81,84720.34,1
3.34,310.0,34.3,12,4.49,70154.2,1
2.07,171.0,34.1,3,5.73,45862.25,0
5.67,548.0,38.0,1,6.01,122035.01,1
4.98,480.0,23.4,11,2.52,105750.89,1
1.28,113.0,19.9,6,6.34,25864.22,0
5.99,432.0,37.0,14,8.68,95698.37,1
4.47,438.0,49.9,9,5.18,91130.59,1
1.8,168.0,27.5,5,1.78,37335.52,0
2.19,216.0,32.3,15,4.01,41105.65,0
4.46,441.0,42.3,12,9.57,94388.55,1
4.9,380.0,42.8,13,6.89,85286.65,1
2.2,141.0,37.5,15,4.15,18247.84,0
2.28,183.0,40.7,12,9.77,47504.81,0
2.54,165.0,16.8,12,5.98,42124.9,0
3.99,318.0,12.6,2,8.06,76920.76,1
1.86,152.0,20.8,15,9.23,40852.16,0
1.52,126.0,21.4,16,1.89,21450.74,0
4.39,265.0,47.2,15,3.93,56710.91,0
4.9,462.0,11.7,18,3.61,100667.2,1
3.5,274.0,14.9,17,9.53,65114.61,1
2.82,249.0,23.8,13,8.99,50374.6,0
3.16,203.0,45.9,12,2.92,38569.03,0
2.94,264.0,13.6,11,9.3,67749.95,1
5.8,450.0,22.2,12,8.7,104552.03,1
4.84,434.0,36.2,12,6.19,93863.6,1
2.04,198.0,24.9,12,9.02,47394.66,0
2.92,261.0,35.5,2,3.65,58091.24,0
3.72,315.0,30.9,1,2.2,69281.21,1
4.06,358.0,42.1,18,5.62,76449.24,1
3.34,299.0,12.2,5,4.83,65251.62,1
5.05,404.0,41.7,2,9.47,100161.61,1
4.84,452.0,49.4,14,1.67,89454.39,1
3.53,290.0,17.7,6,6.93,68014.8,1
5.27,450.0,34.5,3,2.43,97549.84,1
4.76,366.0,30.1,5,5.94,90521.9,1
4.89,480.0,47.7,4,7.57,107874.49,1
5.78,466.0,20.1,8,3.93,103528.76,1
2.33,160.0,41.5,14,1.64,29745.83,0
2.34,170.0,34.0,5,6.48,47648.78,0
5.44,359.0,16.7,0,6.71,90588.92,1
4.86,316.0,21.6,14,1.2,72902.5,1
5.63,548.0,21.7,12,2.29,113895.94,1
1.32,114.0,14.2,3,3.79,24729.78,0
4.14,248.0,42.1,9,3.46,58809.54,0
1.72,159.0,48.5,12,7.64,28164.46,0
3.52,286.0,33.1,10,4.32,60192.92,1
1.78,115.0,10.1,0,1.24,23221.68,0
1.64,128.0,10.4,14,9.52,34720.74,0
1.06,79.0,15.3,9,3.23,16401.28,0
4.15,302.0,25.7,6,7.49,67462.81,1
2.8,220.0,43.5,1,1.15,43120.8,0
1.53,131.0,14.1,6,7.99,35656.94,0
2.61,213.0,27.1,7,6.11,42519.28,0
1.84,131.0,35.8,5,3.43,24852.18,0
5.71,508.0,26.1,3,7.79,120714.17,1
2.6,259.0,32.1,2,4.24,62525.25,1
2.67,263.0,14.2,6,6.13,68828.57,1
5.2,519.0,33.3,18,8.92,119386.48,1
4.24,337.0,13.2,15,3.42,82620.19,1
4.55,281.0,13.5,10,8.02,77702.03,1
