area_sqft,bedrooms,bathrooms,age,distance_to_city,price,luxury
2990.4,1,2,40,18.0,157622.79,0
643.4,4,2,40,10.7,89264.39,0
2611.9,3,2,0,14.6,182720.84,0
4660.8,5,1,11,33.8,361875.42,1
2289.2,5,1,25,10.2,241945.89,1
3312.2,3,1,9,13.3,206749.38,1
4009.2,5,2,7,8.7,279614.29,1
4027.7,1,1,22,3.4,141424.35,0
2836.8,4,3,6,29.8,239025.52,1
4360.8,5,3,2,25.1,307874.82,1
2261.2,1,2,24,14.5,92981.75,0
4499.1,4,2,15,9.6,279234.84,1
1581.0,5,2,45,38.1,166649.27,0
1761.0,1,1,42,29.2,41273.36,0
739.0,2,3,19,8.8,102431.59,0
4080.1,2,2,49,21.3,234791.04,1
2376.7,3,2,18,9.3,95512.09,0
1531.0,4,1,42,12.3,60033.76,0
1543.1,4,2,1,33.1,219111.12,1
4556.3,3,3,28,15.2,354025.41,1
4252.6,1,1,48,35.3,265274.63,1
2990.9,5,2,0,36.3,186751.17,0
3272.5,3,2,44,26.5,133392.19,0
2634.5,1,3,19,6.7,170525.93,0
2262.5,4,1,26,20.2,190086.35,1
4619.6,4,2,28,18.8,348470.45,1
1065.3,5,1,49,23.4,39165.9,0
2383.0,4,1,41,21.7,220362.71,1
2050.5,3,2,33,19.5,133161.66,0
2741.7,1,2,46,18.2,237735.13,1
2559.3,2,2,44,34.9,111332.06,0
2835.0,3,1,11,21.3,243037.98,1
1129.6,4,2,40,37.0,82474.65,0
2809.1,2,1,4,8.8,171564.1,0
1590.9,3,2,17,29.4,80006.11,0
1329.5,1,2,1,6.1,155435.73,0
791.8,4,3,13,37.7,153938.97,0
3931.9,5,1,43,39.3,213038.6,1
2423.5,1,1,8,5.1,100245.11,0
3319.9,2,2,18,19.4,96125.13,0
3774.2,5,3,14,32.6,254633.32,1
3556.9,5,1,48,21.2,258857.13,1
2617.3,1,2,13,37.9,73891.48,0
2245.5,3,3,1,35.8,166819.21,0
2191.8,5,1,27,32.4,178908.87,0
3380.2,3,3,39,10.3,198924.01,1
2726.6,5,3,7,30.3,251977.81,1
4321.1,5,2,6,25.7,371288.55,1
4436.2,3,1,32,10.7,216844.99,1
1267.5,1,2,35,10.2,34173.28,0
1113.1,2,2,8,35.8,61352.35,0
3336.8,4,1,34,10.0,238489.79,1
1855.5,4,2,27,30.0,200018.54,1
583.6,3,1,15,15.7,78727.7,0
4498.9,5,3,24,2.4,382269.4,1
1521.1,3,2,12,14.2,144601.58,0
4681.8,1,1,48,11.0,215958.12,1
3728.5,4,3,9,22.8,238046.83,1
3931.9,2,1,17,39.2,224578.32,1
1406.6,5,1,14,26.7,147268.89,0
1553.9,2,3,37,23.5,116931.92,0
2845.7,3,1,19,35.5,170267.97,0
1274.4,3,3,4,16.6,214027.3,1
1874.4,3,2,17,17.4,91961.29,0
1946.6,3,2,7,20.0,174449.42,0
1218.3,4,2,40,20.8,152860.16,0
1423.3,2,1,30,6.9,88162.71,0
4048.5,3,1,15,19.9,233154.08,1
1252.4,2,3,46,1.6,54802.17,0
628.1,3,1,42,32.9,30000.0,0
3332.1,4,3,1,38.9,258479.54,1
4891.9,1,2,7,31.0,311095.46,1
1990.5,2,2,33,22.0,30000.0,0
1034.0,4,2,45,35.6,30000.0,0
3066.7,2,1,8,39.3,157098.95,0
4578.6,3,2,23,21.8,222848.58,1
4028.3,5,2,29,2.6,236790.77,1
3301.3,5,3,19,1.6,246780.38,1
1917.8,1,2,49,17.6,123020.93,0
2938.5,1,3,39,11.2,160655.24,0
910.6,4,2,33,35.7,113088.71,0
3555.3,5,2,11,14.2,261182.97,1
3762.9,5,2,47,20.1,339243.53,1
4842.6,5,1,13,20.4,341202.38,1
1671.8,2,3,35,24.9,84842.25,0
583.1,5,1,20,13.4,171754.11,0
2955.2,3,1,10,28.8,222846.37,1
3680.6,5,3,23,24.1,261380.89,1
4056.8,2,1,29,36.5,162514.48,0
1371.8,3,3,45,23.6,87467.15,0
1677.9,5,1,21,19.9,152938.69,0
2806.7,4,1,5,8.0,173281.83,0
1987.7,3,2,20,28.0,72002.26,0
4372.3,2,2,2,31.0,282494.73,1
2631.9,2,1,36,2.8,162496.36,0
4098.1,1,2,7,4.4,313555.69,1
3112.8,1,3,6,36.1,273074.49,1
3978.9,5,2,41,37.9,270469.88,1
1997.0,5,2,25,18.4,185642.41,0
4241.4,2,3,17,3.7,255382.05,1
1735.6,5,1,22,31.4,117057.5,0
2957.4,5,2,2,1.5,279266.6,1
1463.0,4,3,4,35.4,129036.78,0
2639.9,1,3,34,20.2,130685.24,0
1931.8,1,2,26,10.0,94483.92,0
1700.2,3,3,47,22.4,135124.15,0
4851.4,3,1,5,19.1,243209.43,1
1220.3,1,3,27,37.0,30000.0,0
4043.0,5,3,13,25.3,323962.32,1
4928.7,2,1,15,27.2,346712.43,1
589.6,5,1,4,37.2,56596.08,0
3645.6,2,1,0,14.7,274194.98,1
1638.1,5,2,22,4.6,236100.02,1
682.2,1,1,14,17.1,101825.86,0
2313.0,2,1,39,34.1,165331.64,0
4708.5,1,2,45,29.4,303810.76,1
552.9,4,1,47,6.0,69762.88,0
3145.5,1,1,42,33.1,180563.79,0
2756.3,1,3,32,34.8,192900.77,1
4430.2,1,1,35,14.9,172927.71,0
878.0,1,1,7,36.7,30000.0,0
3566.9,3,3,29,33.1,167284.31,0
3560.5,4,1,33,25.9,153669.13,0
3510.9,5,2,35,7.9,286042.27,1
4740.5,4,2,30,19.1,375086.62,1
4203.9,1,1,22,32.8,111089.21,0
688.9,5,1,1,29.1,37295.1,0
2619.9,5,3,24,16.7,235223.26,1
2290.8,4,3,40,36.9,175636.72,0
1895.7,4,1,25,35.6,182862.84,0
2531.0,1,1,26,19.0,99812.86,0
2228.9,2,1,43,19.9,76998.67,0
2445.5,5,1,13,35.4,210433.5,1
4906.7,5,2,1,29.9,402378.55,1
898.8,1,1,25,24.1,30000.0,0
4650.0,5,1,7,15.1,410047.59,1
2661.1,1,2,37,14.5,100493.46,0
3306.8,2,1,16,37.1,139945.8,0
4235.8,3,3,15,13.3,320993.19,1
2122.1,4,1,39,18.5,111123.6,0
2436.9,2,3,6,26.2,162688.37,0
2342.8,2,3,22,38.5,145312.92,0
2186.3,2,1,20,9.9,127379.65,0
4664.9,5,1,11,4.4,360357.02,1
4230.2,1,3,0,7.3,290551.6,1
990.5,5,1,22,37.7,58844.41,0
986.6,3,1,5,14.8,76560.12,0
2425.4,5,2,48,16.3,204187.64,1
944.0,1,2,42,3.5,85363.09,0
3285.9,2,1,40,15.9,163108.69,0
1146.6,5,3,45,35.7,121534.38,0
2850.7,4,1,27,1.0,304710.8,1
532.5,1,1,42,8.1,30000.0,0
1924.7,2,1,9,21.2,39953.65,0
3547.4,3,3,14,24.1,222687.71,1
2678.2,5,3,15,23.7,282296.69,1
4902.2,3,2,17,36.7,322446.92,1
4433.5,1,2,23,16.0,168273.28,0
2115.8,5,3,9,4.9,301939.86,1
704.7,4,2,30,18.3,155770.78,0
4305.3,3,3,14,15.0,326464.51,1
4600.6,4,3,34,38.0,280658.29,1
4192.8,4,2,5,25.7,327303.05,1
1075.8,4,1,6,17.6,124896.07,0
4990.6,5,1,25,7.3,366315.07,1
1663.6,1,3,44,8.9,30000.0,0
3758.9,5,2,41,33.0,248363.03,1
4586.2,2,1,3,23.5,215049.21,1
1560.6,1,1,36,6.1,42670.46,0
4587.2,5,2,23,11.1,294353.19,1
1892.7,2,3,23,27.2,90398.62,0
4893.9,5,2,7,20.5,335476.37,1
1765.7,2,3,33,15.8,163378.47,0
4790.5,4,2,8,31.9,291916.64,1
741.0,5,3,20,19.8,129020.4,0
3691.7,3,1,28,37.3,262529.61,1
2894.5,1,1,8,37.8,126794.29,0
2650.4,3,3,4,34.5,80032.79,0
1505.7,2,3,15,28.6,135283.42,0
3675.2,3,1,22,9.7,147046.82,0
1358.6,4,3,41,12.3,211257.94,1
2987.8,5,3,32,26.4,226289.89,1
1639.6,1,2,2,13.9,44635.5,0
4800.3,1,2,24,24.9,238171.22,1
628.8,4,2,48,32.9,65299.71,0
1398.8,2,1,20,35.6,139160.14,0
1590.4,3,2,0,3.0,206639.17,1
2363.3,3,2,4,26.6,67510.29,0
1547.3,4,1,45,34.1,93249.72,0
2711.1,1,3,35,2.4,132964.18,0
4426.1,1,3,15,19.1,256489.79,1
3704.3,4,1,7,22.2,180635.9,0
3109.8,3,2,39,13.0,188996.92,1
900.5,3,2,41,20.2,101845.32,0
3623.0,4,1,43,2.6,224067.94,1
1248.9,5,2,22,7.2,152376.7,0
4038.7,5,1,19,36.9,283899.76,1
1625.3,1,2,46,12.6,95719.43,0
2376.7,4,1,11,4.1,310583.33,1
2077.1,2,3,19,27.6,201517.46,1
4364.7,1,3,28,38.6,174628.77,0
1069.5,3,1,24,16.0,30000.0,0
3045.4,1,3,24,39.5,160658.47,0
1139.3,1,3,35,19.4,111671.53,0
3671.6,1,2,18,8.5,197802.36,1
4572.9,2,1,20,19.2,232765.31,1
2455.7,4,2,35,9.2,245275.47,1
2696.4,4,2,39,9.2,265478.08,1
4673.4,1,3,21,28.9,293037.65,1
2844.5,5,3,35,39.7,341645.73,1
2694.2,5,1,23,15.0,226144.47,1
3102.5,5,1,37,25.3,213486.9,1
3601.5,1,2,22,7.3,199525.23,1
981.0,1,3,32,12.1,111594.16,0
4195.0,4,3,35,16.4,333687.08,1
2459.8,2,1,11,32.8,98911.77,0
825.6,3,2,19,25.9,30000.0,0
4037.8,4,3,47,2.8,262685.3,1
2196.3,1,2,23,8.2,72695.42,0
951.7,1,2,34,9.5,31482.37,0
3352.0,5,2,24,11.7,186801.1,0
4460.6,1,1,4,5.3,211118.42,1
4494.9,1,2,16,7.6,251950.63,1
4809.5,5,2,40,32.5,370509.47,1
4404.7,3,3,3,8.1,270754.61,1
509.6,1,3,48,3.3,30000.0,0
2211.1,5,2,2,25.2,132114.74,0
4183.4,5,1,7,36.6,236819.97,1
2148.1,2,2,7,30.9,125614.74,0
3207.0,1,2,48,10.8,127499.62,0
3228.4,3,1,49,36.8,232952.62,1
2142.6,3,3,41,26.5,143845.86,0
4570.1,4,3,43,28.8,247111.75,1
2764.5,1,2,26,38.3,86182.96,0
2591.5,5,2,47,8.1,193805.93,1
4988.8,5,3,46,18.7,422942.55,1
2720.8,2,3,49,8.2,206813.47,1
1302.8,5,3,28,12.0,253871.44,1
2808.8,5,1,41,10.1,217207.15,1
4163.1,4,1,14,25.4,182868.19,0
3995.9,5,2,13,23.1,334303.85,1
4048.6,2,3,27,6.3,308476.1,1
3686.1,2,2,30,3.4,265858.15,1
1644.0,4,2,48,5.8,101849.3,0
4379.4,3,2,7,7.3,252749.92,1
4520.5,4,1,21,5.8,372553.36,1
1373.7,1,2,30,2.0,197641.58,1
1087.1,4,3,27,16.3,138780.29,0
4890.2,3,1,42,5.8,297190.03,1
4407.5,4,3,7,5.4,321031.53,1
4519.6,1,2,5,32.7,233354.69,1
4488.7,3,3,19,7.1,355301.27,1
2937.6,1,2,4,18.8,116304.81,0
3408.8,3,2,31,14.2,203190.05,1
2954.1,3,2,47,28.5,190542.73,1
730.4,3,2,38,10.4,91411.22,0
3854.8,1,3,1,22.0,221886.32,1
2774.0,1,1,39,31.5,96367.61,0
3414.7,1,2,14,8.7,163578.49,0
2761.9,3,1,49,24.9,96330.5,0
2713.2,1,2,8,18.6,206192.04,1
1273.1,2,2,18,32.5,46011.93,0
1754.2,2,3,12,6.5,158866.93,0
1214.8,4,1,27,2.9,191690.75,1
1380.5,4,2,1,13.1,171117.0,0
4878.4,5,3,19,33.2,451003.93,1
1189.0,3,3,46,17.8,134835.78,0
1711.7,2,1,25,8.3,170306.29,0
3157.7,5,3,35,33.0,208693.26,1
3245.8,3,2,22,22.5,315950.17,1
1192.9,1,3,4,1.6,52155.33,0
4071.7,3,1,47,2.3,293113.54,1
4033.4,1,2,27,7.0,285481.86,1
1567.9,3,2,42,15.9,59228.73,0
1799.0,1,3,38,5.6,125917.56,0
4720.9,1,2,41,27.2,346488.32,1
4215.5,3,3,42,17.3,275098.9,1
3640.1,2,2,46,29.7,153079.75,0
870.0,5,2,16,6.7,94278.01,0
2382.2,1,1,46,31.4,67249.43,0
3016.9,5,2,30,6.5,276152.69,1
1343.4,5,1,29,33.3,151174.71,0
2517.0,1,2,29,7.4,191664.91,1
3204.6,4,3,13,17.7,265625.43,1
1973.2,5,1,24,19.5,197525.75,1
4014.3,1,3,22,1.6,171363.52,0
4282.0,3,3,39,30.2,295922.88,1
1956.2,4,2,13,25.9,93705.99,0
4274.0,2,3,18,11.2,305941.08,1
966.1,3,2,12,9.3,236377.67,1
4269.8,1,3,31,6.8,296295.61,1
1187.4,3,3,17,25.5,46747.19,0
873.2,2,1,34,22.9,65503.7,0
3388.0,3,2,29,11.5,203879.52,1
2623.7,5,2,2,19.2,233036.25,1
4585.5,5,2,28,12.3,318235.73,1
2134.4,3,1,48,8.4,31697.24,0
1792.2,5,3,12,31.4,106497.5,0
2753.3,4,1,38,3.1,189629.69,1
2551.8,1,2,6,22.1,167326.38,0
2049.9,5,3,24,35.0,252469.47,1
3621.8,1,2,3,2.9,203077.68,1
3918.0,2,2,46,37.9,101316.24,0
4338.4,5,2,11,11.3,310479.55,1
4877.9,3,3,31,37.9,347974.33,1
1700.0,3,1,0,7.9,138382.36,0
3722.4,2,2,25,17.5,190413.97,1
2274.2,2,1,21,9.0,91538.9,0
3546.9,1,1,28,13.7,151953.12,0
2641.9,5,2,2,12.3,221093.51,1
4972.0,3,3,7,12.4,282445.64,1
3780.1,5,1,21,21.3,190608.5,1
4786.2,3,1,17,30.3,321331.17,1
4257.4,4,3,19,6.8,362711.05,1
4563.1,1,3,38,17.5,200181.87,1
4164.9,2,2,37,30.7,260959.04,1
2566.2,4,2,39,1.0,255901.29,1
1633.0,1,3,16,7.9,283854.34,1
2166.4,3,2,17,10.9,167515.81,0
591.1,5,2,9,23.8,75373.54,0
2858.0,2,3,27,24.7,177104.44,0
2772.8,5,1,21,29.8,192086.34,1
2863.6,5,2,7,32.6,200007.91,1
4883.1,4,3,17,19.7,401009.76,1
4601.5,2,1,19,24.0,369877.96,1
1227.7,5,1,10,18.2,201973.18,1
2160.0,1,2,27,10.5,93936.84,0
2407.8,3,2,12,3.2,182520.93,0
2122.4,4,2,21,29.6,164148.78,0
4093.2,4,2,49,24.7,213846.6,1
2858.2,2,2,6,6.5,112754.63,0
3074.4,3,2,44,35.5,65734.83,0
4338.6,4,3,29,11.9,220683.62,1
4126.7,4,2,38,14.2,222467.31,1
1095.0,1,3,0,35.6,63642.11,0
3712.6,4,3,38,9.0,300585.78,1
2459.5,4,1,29,12.3,195719.4,1
1825.9,3,1,10,6.9,169141.15,0
725.1,2,3,45,31.4,30000.0,0
2692.6,3,2,22,23.7,144678.76,0
2099.5,3,2,20,32.6,182680.37,0
1631.8,4,1,19,18.3,148483.37,0
3626.0,4,3,47,12.5,342147.7,1
3962.7,3,1,32,13.5,255340.94,1
1601.6,2,1,3,30.6,70190.12,0
722.5,5,3,29,25.3,196371.84,1
4319.4,1,1,39,13.2,263327.45,1
544.8,5,2,28,13.0,57317.04,0
4717.0,1,1,38,6.7,254753.9,1
3324.3,1,2,30,32.5,190658.33,1
1948.3,2,2,10,26.9,162682.61,0
1609.2,2,3,29,22.6,125241.87,0
540.5,1,1,30,27.7,74481.07,0
1559.6,1,2,39,18.7,86607.81,0
1119.8,3,2,15,26.8,122408.69,0
3254.7,1,3,24,37.2,248665.65,1
1249.5,2,3,26,4.0,138233.22,0
2878.8,3,3,5,1.5,225959.44,1
3155.5,1,3,48,9.3,145406.86,0
1841.2,3,3,38,39.2,149502.27,0
657.8,4,1,23,9.9,52563.55,0
667.6,1,1,21,4.6,92632.02,0
618.6,1,3,43,22.3,120814.11,0
3826.1,2,1,10,24.9,191637.03,1
1931.0,3,3,6,22.0,165512.51,0
4083.4,3,2,37,18.9,209818.43,1
2442.8,1,1,9,6.6,126458.13,0
2538.5,1,2,17,27.8,159997.61,0
2808.0,2,1,23,27.7,75708.96,0
3708.6,1,2,37,19.8,129285.82,0
1730.8,4,1,19,21.5,97431.42,0
1047.1,2,3,47,7.1,105709.82,0
3002.3,3,1,40,9.9,238267.21,1
1971.4,1,3,25,4.5,157448.87,0
2491.2,4,1,28,37.1,130576.03,0
3411.3,3,3,14,7.1,289176.17,1
2723.6,5,3,16,29.7,179509.88,0
3291.3,2,1,27,26.0,212163.18,1
2948.9,2,2,37,39.9,130083.91,0
3829.1,2,3,29,23.3,172858.72,0
3676.7,3,2,39,35.8,248170.46,1
2903.9,2,3,2,13.5,333415.87,1
3555.1,2,1,22,9.9,197404.65,1
4431.0,3,2,14,36.4,279283.59,1
2445.2,4,1,43,34.4,97374.69,0
2357.4,5,1,2,20.1,218769.04,1
3939.1,5,2,9,31.6,267866.16,1
3121.5,1,3,47,24.1,122996.34,0
819.5,5,3,45,26.4,141841.95,0
4514.5,2,1,10,8.4,274706.39,1
638.5,3,2,19,1.4,30000.0,0
3867.8,1,3,30,14.7,253455.6,1
3914.6,3,1,17,17.2,203869.64,1
4789.0,2,3,28,25.0,306589.75,1
743.6,5,1,18,17.3,179638.32,0
3185.9,2,2,22,29.4,158717.5,0
2425.3,3,2,42,2.1,193266.6,1
1987.8,1,1,14,31.3,165895.77,0
906.4,5,2,26,18.6,125117.56,0
3031.9,5,2,39,29.9,250614.19,1
2655.7,2,1,30,12.5,112963.88,0
970.5,5,2,1,18.0,189625.57,1
3256.2,2,1,34,28.2,108347.36,0
3820.8,4,2,3,18.3,321085.92,1
3952.8,2,3,46,16.1,281326.76,1
4574.2,5,1,17,30.9,302362.39,1
2342.6,4,3,23,21.1,215686.98,1
4788.8,5,2,25,26.2,269932.51,1
4394.4,3,3,40,5.0,284064.82,1
1834.3,3,1,48,34.7,181045.32,0
1216.8,4,3,15,37.7,123457.27,0
2459.3,1,1,29,28.4,152307.67,0
2308.5,3,3,24,10.2,208637.78,1
3090.7,5,1,48,9.9,245086.61,1
3125.2,1,3,20,39.8,171034.84,0
3874.9,3,1,38,14.5,154263.98,0
2794.5,3,1,20,36.4,175085.98,0
971.7,2,2,1,37.7,198133.63,1
4362.3,5,2,0,19.7,274973.2,1
1893.9,5,2,47,26.1,179095.11,0
4870.8,3,1,41,32.1,172341.84,0
1030.4,1,2,14,22.1,75684.88,0
4812.1,2,1,45,38.6,217940.96,1
909.6,2,1,5,19.9,80566.78,0
1539.7,1,1,40,26.4,58604.06,0
709.6,2,3,20,8.1,127216.99,0
3673.0,2,2,3,5.7,272311.16,1
4326.3,3,1,48,36.1,136499.31,0
2453.3,2,2,7,3.4,234558.6,1
4678.3,2,2,41,1.5,276837.05,1
3156.3,1,1,11,12.7,246037.39,1
3335.0,2,1,24,3.8,258429.23,1
4304.4,1,3,16,3.0,299206.14,1
1835.6,3,2,38,5.5,130799.54,0
2094.2,1,3,2,18.0,145072.83,0
4576.8,2,2,6,33.6,291626.41,1
4554.3,1,1,47,4.3,203507.04,1
4894.2,3,3,39,38.4,274980.61,1
4558.3,1,3,22,31.4,268812.78,1
1073.2,5,1,2,38.0,95284.01,0
4206.8,2,1,33,17.7,295449.65,1
2344.3,3,2,2,17.5,253056.77,1
4958.6,3,3,7,32.3,268480.89,1
2625.3,4,3,43,18.8,214471.7,1
2992.3,5,3,35,34.9,271255.66,1
2884.0,2,2,5,6.9,201461.05,1
1947.8,3,3,41,39.3,87416.59,0
837.6,1,2,46,7.3,30000.0,0
4530.4,2,2,14,11.0,324109.39,1
4112.0,3,3,23,35.1,217057.37,1
1127.9,2,3,13,15.0,129359.83,0
3995.5,5,3,21,5.6,345555.13,1
3316.3,5,2,13,39.0,232848.5,1
2341.1,3,1,19,14.7,126164.99,0
1643.1,5,2,20,8.5,115012.38,0
4368.8,5,2,21,28.7,136247.55,0
3650.8,4,3,43,19.3,244498.35,1
2964.8,2,2,31,17.2,167710.25,0
3243.1,2,2,25,9.1,162753.88,0
909.8,2,2,12,37.7,57462.18,0
2632.6,2,1,42,18.6,90748.01,0
1371.7,4,1,35,36.1,117990.13,0
1437.7,2,1,3,23.0,53801.57,0
3475.9,5,1,2,16.8,240496.3,1
4600.7,5,2,48,24.2,341063.54,1
2316.9,5,3,16,14.6,161655.86,0
1434.9,3,1,12,6.6,65269.55,0
3419.4,5,1,32,27.3,259549.67,1
4420.3,1,1,9,24.8,229689.17,1
3867.4,4,1,5,21.6,238842.48,1
4409.4,1,3,26,39.0,187966.17,1
2914.5,5,2,12,7.6,226072.53,1
3883.4,4,3,20,17.7,241879.79,1
1130.3,4,3,16,13.8,164256.71,0
2067.2,2,1,38,26.3,68533.24,0
2253.0,4,3,11,23.7,193337.71,1
2800.8,5,2,14,34.8,234672.91,1
4680.8,1,1,5,30.9,221143.23,1
4434.3,4,3,47,34.9,173367.41,0
1105.4,2,2,42,24.3,30000.0,0
1277.6,5,3,29,21.7,216494.66,1
2109.4,2,3,7,25.5,144820.94,0
1808.3,2,2,32,16.7,170087.75,0
3266.5,4,2,26,39.3,179826.1,0
4562.5,2,2,44,39.0,203598.05,1
4830.3,4,3,13,31.2,316152.8,1
3441.2,2,1,48,11.1,203661.89,1
4271.7,3,3,29,26.4,164227.37,0
2863.4,5,3,5,29.4,241035.91,1
1437.5,4,1,28,13.2,185164.58,0
2861.1,4,3,1,23.0,185362.88,0
2997.9,5,2,23,2.9,169187.81,0
3841.1,4,2,11,27.9,347107.78,1
1489.5,5,1,28,16.5,122413.61,0
2157.4,1,2,1,27.6,181469.75,0
2138.1,3,2,14,36.0,59297.23,0
4817.5,4,1,17,30.7,318548.29,1
2497.8,1,1,20,28.6,145628.74,0
3897.9,3,2,7,30.3,289142.69,1
3878.7,2,3,30,22.4,158386.53,0
1694.9,3,2,4,19.5,95469.86,0
3073.4,4,3,10,18.6,185633.42,0
4524.4,2,3,14,37.2,247597.43,1
2638.4,2,1,2,14.9,178302.28,0
4753.0,1,2,11,29.2,222334.62,1
1465.1,5,3,36,15.2,188944.1,1
833.7,1,3,18,35.2,30000.0,0
4511.5,2,1,17,30.4,244290.43,1
4314.6,3,2,33,16.8,197113.74,1
4966.7,4,3,17,39.6,335700.84,1
3557.3,1,2,43,11.2,197504.52,1
4715.1,2,2,21,1.8,309046.29,1
4221.3,3,2,1,17.4,302164.0,1
4299.9,2,2,46,18.9,306843.42,1
3061.1,1,1,49,4.0,156275.45,0
2220.6,5,1,3,19.8,114462.68,0
4705.5,2,1,47,23.0,268626.52,1
2444.5,3,1,20,16.7,192082.78,1
2924.7,2,3,31,18.4,239527.99,1
2507.5,1,2,5,13.7,139581.68,0
3041.7,4,2,23,27.0,197866.37,1
2617.3,4,1,49,6.7,174022.86,0
715.9,2,2,0,8.3,32659.01,0
4469.2,4,1,32,26.5,230237.57,1
2499.8,4,3,15,19.9,223692.59,1
3150.2,4,2,9,38.1,249329.92,1
1126.3,1,1,7,23.3,71227.94,0
515.2,5,1,17,19.4,170045.72,0
1603.8,1,1,28,17.6,57451.42,0
3670.6,1,2,0,22.9,285001.14,1
946.4,5,1,12,4.1,70428.62,0
4590.0,3,2,38,31.0,273450.99,1
1467.6,3,3,36,35.9,127133.52,0
1420.7,5,2,42,21.0,201743.54,1
1316.8,1,1,12,39.6,96377.14,0
562.9,5,2,7,4.0,64710.13,0
3973.1,3,3,49,25.4,242683.52,1
4437.7,5,3,28,33.5,323218.62,1
3263.7,5,3,17,15.1,230926.63,1
1346.9,3,2,17,22.4,38289.99,0
1783.8,4,2,23,3.7,30000.0,0
2641.7,5,1,0,31.9,203788.48,1
4794.6,2,2,8,23.6,291021.04,1
1613.1,3,2,38,7.6,206199.88,1
3792.4,3,1,22,11.8,214079.2,1
2477.5,2,2,38,1.5,152077.21,0
1840.3,3,1,28,14.4,108490.43,0
2551.6,1,2,35,8.7,125569.17,0
820.4,3,1,34,26.0,151582.32,0
4094.1,2,1,42,17.8,194746.84,1
1594.9,3,2,18,13.7,116350.74,0
3764.4,4,2,32,22.2,225419.78,1
807.6,3,2,13,16.9,55882.92,0
4797.9,1,1,47,25.6,189542.78,1
1368.6,1,2,9,35.1,30000.0,0
4472.3,3,2,38,18.1,259917.03,1
4142.6,5,1,40,26.3,176712.26,0
4855.4,4,1,18,32.5,345203.61,1
2650.5,3,2,1,29.6,135097.87,0
3773.3,4,2,25,18.8,280778.63,1
2168.2,1,1,19,8.6,146873.03,0
1329.7,5,3,45,16.9,220552.39,1
2493.8,3,2,35,39.4,211477.08,1
1245.9,4,3,19,33.3,147364.91,0
4919.2,2,2,11,35.6,309694.05,1
933.1,3,2,2,17.8,75004.29,0
3151.5,2,1,21,17.6,159278.64,0
3319.1,1,3,44,20.3,105741.43,0
2921.4,5,1,32,14.8,273726.46,1
3479.8,5,3,34,20.8,219083.38,1
1022.8,3,2,33,15.0,73142.57,0
2997.6,5,2,1,29.1,218882.12,1
1792.5,3,3,20,7.7,192655.95,1
4730.8,4,1,1,3.5,284771.51,1
3929.3,4,2,32,26.1,281449.6,1
4876.3,4,3,32,5.7,425482.81,1
669.0,3,1,28,6.3,30000.0,0
1783.1,2,3,32,36.6,175374.24,0
1379.4,1,2,9,6.1,85688.72,0
550.2,2,2,43,37.7,30000.0,0
1590.5,2,1,19,25.9,30956.6,0
3554.5,5,3,19,23.7,308186.38,1
1539.9,2,2,33,33.1,105187.2,0
2790.5,3,3,15,39.0,210770.36,1
4495.2,5,2,32,14.6,315567.33,1
3621.9,5,3,31,34.9,275017.59,1
2275.8,2,2,39,25.0,58001.46,0
2176.1,3,3,9,6.7,217464.57,1
2550.8,5,2,0,4.8,287861.22,1
1296.7,4,1,34,2.5,105296.82,0
3353.0,5,3,49,23.5,247779.04,1
2138.7,1,1,31,11.7,125291.99,0
4335.6,2,1,26,30.8,203964.07,1
3904.5,4,2,15,21.5,234409.82,1
3247.3,2,1,20,4.7,219989.09,1
2138.9,1,1,35,35.3,83779.81,0
1444.7,2,3,8,35.3,194214.57,1
3992.7,4,3,43,28.6,332933.63,1
2688.8,1,3,31,13.0,208273.34,1
1511.4,4,2,15,20.2,156200.66,0
1378.3,1,1,15,25.4,157698.25,0
1244.3,1,1,31,30.8,30000.0,0
3997.2,5,1,46,24.9,215202.71,1
1530.4,4,3,26,1.0,103435.83,0
2869.9,1,3,29,18.1,132746.68,0
2532.0,1,1,40,38.2,98071.62,0
3108.2,3,2,2,23.6,216484.77,1
4447.2,4,1,31,2.8,287597.39,1
4404.9,3,3,40,26.2,218748.14,1
2529.8,1,3,24,32.6,179678.11,0
569.1,3,1,21,38.6,30000.0,0
2419.0,2,2,26,32.1,129588.43,0
3227.9,4,2,41,32.1,243544.1,1
3009.9,4,3,42,8.7,190995.78,1
3431.0,2,2,31,25.0,216445.89,1
1193.3,2,3,12,28.5,96459.49,0
3409.4,3,1,42,9.7,155315.0,0
1321.9,2,1,14,6.5,86693.74,0
3877.4,1,1,42,12.3,167129.74,0
2025.9,2,1,10,7.1,193608.65,1
3694.5,3,2,31,27.0,273001.04,1
715.4,5,1,26,17.4,178632.78,0
2335.4,4,1,42,4.2,107937.37,0
3672.7,2,3,14,3.9,252892.67,1
1520.9,5,2,18,39.5,114428.66,0
4078.8,2,1,49,4.8,182025.59,0
3338.5,1,1,41,6.4,176799.82,0
3144.0,4,3,49,2.9,171644.75,0
2091.0,4,2,49,21.0,203483.74,1
2671.0,5,1,48,31.5,186965.92,0
3188.1,2,3,9,32.9,267898.06,1
2626.1,1,3,23,16.9,115012.85,0
3642.4,1,3,41,29.6,242001.6,1
2451.6,3,1,13,38.4,108078.76,0
1410.2,3,3,22,33.0,115003.33,0
1462.7,1,1,39,28.9,30000.0,0
526.1,1,3,47,31.1,79399.59,0
