advertising_spend,product_rating,category_score,discount,season_index,monthly_sales,bestseller
43070.3,2.63,0.35,0.18,0.78,57185.73,0
91200.23,3.52,4.02,48.89,0.92,95019.11,1
26621.47,2.78,0.71,2.76,0.31,43292.39,0
89820.47,1.52,9.08,2.78,0.17,81679.19,1
33712.29,4.25,0.86,10.26,0.43,38982.57,0
92938.27,1.96,4.94,16.46,0.9,126174.19,1
62849.8,2.54,0.84,26.4,0.49,59141.19,0
6270.04,3.18,0.81,39.43,0.91,12550.39,0
54261.39,3.51,7.17,11.73,0.58,69832.4,1
46950.93,2.65,0.62,21.13,0.91,92420.64,1
4849.05,1.15,6.91,12.74,0.76,28952.39,0
77504.35,2.84,5.75,49.11,0.45,56900.75,0
32912.75,2.12,0.56,22.26,0.75,46938.06,0
61657.42,4.53,0.34,42.41,0.04,78368.73,1
55432.64,2.37,6.57,17.48,0.6,74006.7,1
25591.2,1.71,9.66,20.91,0.26,58779.76,0
30470.12,4.43,8.25,37.46,0.49,41652.05,0
56919.11,2.04,7.29,26.96,0.73,54310.48,0
22154.07,3.59,5.33,31.56,0.39,48146.31,0
4600.18,1.31,7.04,38.2,0.35,54625.76,0
15799.27,2.44,3.69,24.45,0.32,1000.0,0
4915.46,4.14,1.69,46.16,0.35,63186.41,1
11213.07,4.61,0.67,32.06,0.36,21860.43,0
74332.92,3.92,7.13,26.35,0.73,103767.04,1
4104.01,3.93,3.36,15.7,0.7,8177.71,0
49812.44,1.18,1.16,47.61,0.96,47479.35,0
85605.15,4.02,3.67,41.21,0.86,117048.41,1
73048.65,2.79,1.24,8.21,0.43,74123.19,1
96397.78,2.49,6.59,13.72,0.95,99831.0,1
23512.51,2.31,7.7,29.43,0.16,37787.29,0
4605.96,4.46,7.9,13.88,0.26,62319.02,0
15532.78,2.96,6.22,3.68,0.28,48133.82,0
54872.0,4.89,8.9,31.17,0.92,131229.17,1
26679.76,3.53,1.39,48.07,0.22,1000.0,0
4537.0,3.85,5.62,34.02,0.76,73433.82,1
57919.46,2.52,1.02,0.19,0.54,48921.95,0
54388.25,4.24,5.46,48.49,0.15,32262.95,0
31394.68,4.38,3.13,17.32,0.45,30320.0,0
40897.95,4.16,3.58,8.26,0.01,50914.07,0
14551.83,4.86,4.46,35.99,0.66,69339.71,1
79993.2,1.58,3.67,28.58,0.73,76147.74,1
34583.99,3.04,3.36,11.31,0.36,51938.95,0
43787.13,1.71,1.07,41.17,0.41,47413.38,0
65219.22,3.33,0.68,40.87,0.08,62496.54,0
8124.76,4.05,7.93,16.54,0.02,48179.8,0
88118.51,1.27,1.59,33.65,0.4,75214.25,1
3258.31,1.81,3.7,24.5,0.53,38528.51,0
54181.92,3.58,4.2,17.69,0.44,111812.58,1
54601.27,4.99,2.98,16.75,0.1,66161.21,1
98356.65,2.67,8.19,0.05,0.34,77022.24,1
42301.84,4.67,9.65,26.29,0.65,83465.31,1
82569.82,4.09,4.08,40.33,0.71,58106.48,0
87593.85,3.93,7.08,44.81,0.53,97346.51,1
14027.36,4.98,2.69,46.45,0.29,1000.0,0
32879.26,2.8,2.88,32.1,0.15,1000.0,0
34851.57,4.79,1.37,22.89,0.28,53918.02,0
76791.41,2.24,2.7,3.84,0.81,53624.38,0
59534.24,3.82,6.76,14.73,0.62,61454.72,0
74108.08,1.43,9.07,47.69,0.11,77599.68,1
88693.49,2.17,6.23,17.16,0.89,113091.56,1
87432.9,2.24,4.06,47.18,0.95,80041.1,1
59713.67,4.23,4.89,42.59,0.82,79062.22,1
14607.13,4.19,1.64,33.12,0.99,70326.02,1
82087.34,2.53,6.36,7.22,0.59,114896.47,1
64777.53,4.3,8.1,1.46,0.18,68587.94,1
74474.3,1.47,7.85,44.52,0.67,112109.1,1
97424.52,1.74,1.33,24.69,0.23,50933.6,0
76791.0,3.81,6.24,23.01,0.55,86415.22,1
59518.47,2.81,2.15,24.37,0.51,29110.09,0
66962.26,4.55,8.56,2.9,0.52,110158.78,1
53908.97,4.42,0.23,2.13,0.76,75763.21,1
67906.79,4.34,9.93,37.07,0.95,126817.74,1
4290.82,1.42,5.51,36.12,0.84,62737.82,0
82715.68,4.32,8.24,24.58,0.15,100401.95,1
55896.47,4.3,1.98,49.42,0.39,44878.97,0
33170.16,2.82,9.57,36.35,0.98,16346.06,0
71685.2,1.74,1.53,27.95,0.85,81619.53,1
71404.81,4.7,4.67,9.36,0.3,124343.71,1
5850.02,4.19,1.83,24.59,0.08,24636.08,0
6109.7,3.46,1.15,26.23,0.98,72708.65,1
15303.59,4.9,0.6,15.68,0.79,71991.32,1
56212.49,1.13,1.04,44.09,0.44,63502.33,1
73830.68,3.77,1.69,10.88,0.44,114751.4,1
47134.62,3.86,1.4,9.55,0.85,39443.17,0
97972.81,2.22,2.63,17.11,0.18,118881.62,1
21756.56,4.64,1.3,48.91,0.43,40051.0,0
812.75,3.38,1.38,32.39,0.37,1000.0,0
33184.81,4.23,7.78,41.69,0.91,65705.29,1
16579.31,2.29,3.06,39.88,0.83,23477.16,0
9508.5,3.13,8.04,43.35,0.93,7780.77,0
8530.17,4.01,8.86,11.66,0.76,73433.05,1
39379.69,3.38,9.44,18.88,0.4,87847.08,1
29270.37,1.68,5.23,35.61,0.82,15193.98,0
90597.99,2.72,9.93,27.19,0.6,120770.49,1
21409.09,2.71,5.48,23.01,0.47,36688.45,0
9308.16,3.67,0.55,20.37,0.05,1000.0,0
93770.97,1.37,8.67,29.54,0.27,56101.12,0
7727.53,4.16,0.8,31.96,0.01,45143.39,0
69125.33,3.54,3.35,38.57,0.66,80416.37,1
51514.01,1.85,4.7,49.79,0.91,60439.7,0
84066.34,2.97,2.37,45.19,0.34,104614.67,1
15578.07,3.02,9.39,21.16,0.87,51998.81,0
31364.7,4.53,0.1,18.11,0.55,44716.64,0
76291.01,2.03,9.72,34.11,0.76,64126.98,1
60746.46,4.93,4.71,20.75,0.37,34791.92,0
3343.69,1.07,9.93,0.94,0.78,32126.71,0
43931.07,3.53,9.06,40.33,1.0,74729.77,1
40555.8,2.57,6.37,9.61,0.73,46600.03,0
51878.78,1.86,6.35,2.57,0.86,99440.02,1
83902.55,1.22,4.3,40.45,0.12,61873.73,0
8886.13,3.59,1.91,41.37,0.98,13921.7,0
26240.81,2.02,4.39,26.63,0.59,20548.63,0
12620.99,2.89,1.42,10.56,0.34,1000.0,0
39887.48,3.03,5.66,0.27,0.66,62828.07,1
71267.05,2.14,0.47,18.73,0.07,65112.48,1
88737.11,1.74,8.63,4.04,0.24,112183.62,1
42489.59,4.55,3.62,49.7,0.99,53740.29,0
25933.38,1.43,9.94,6.3,0.74,36451.83,0
98610.01,4.7,0.78,34.14,0.7,107705.92,1
28091.17,3.05,3.4,49.44,0.04,3886.75,0
36286.95,3.25,4.22,23.08,0.49,57161.1,0
25537.06,3.04,4.5,11.62,0.2,56111.28,0
84552.84,2.94,4.22,24.93,0.77,70974.62,1
56169.07,4.47,4.59,22.42,0.67,55522.27,0
67134.78,3.22,5.44,17.9,0.19,49146.92,0
41163.99,3.61,4.04,22.55,0.16,41608.86,0
98667.58,1.42,4.81,2.35,0.73,101173.16,1
55323.91,4.14,4.85,13.12,0.14,114384.37,1
19239.25,2.43,5.17,28.07,0.31,1000.0,0
8681.17,3.24,5.57,49.94,0.79,33029.32,0
86815.13,1.07,0.7,17.31,0.52,57223.26,0
21303.96,4.69,5.74,17.11,0.02,63189.88,1
37151.84,1.97,6.99,30.72,0.91,31612.71,0
79197.24,3.98,3.57,6.81,0.27,69069.61,1
74569.31,4.91,6.07,16.28,0.71,111075.43,1
33038.16,4.19,4.37,22.5,0.38,46302.41,0
53275.6,4.81,3.43,33.75,0.78,90254.69,1
30551.61,3.54,9.8,26.73,0.73,73886.63,1
54525.42,3.64,2.92,9.08,0.4,47509.59,0
19413.27,4.08,9.0,21.69,0.48,87706.05,1
14599.63,1.08,6.94,38.46,0.67,28295.91,0
91508.83,4.18,5.59,37.71,0.95,80854.82,1
28111.86,4.88,3.59,11.96,0.47,33599.22,0
35696.82,3.35,3.9,15.97,0.82,61544.56,0
56389.15,3.41,9.01,34.86,0.45,56084.14,0
87082.84,3.21,6.69,3.03,0.89,100384.9,1
19830.86,2.01,4.35,49.35,0.69,28675.78,0
98572.33,4.33,4.25,1.46,0.77,95026.66,1
57588.99,1.62,9.56,23.37,0.66,70096.83,1
25822.63,3.6,0.27,3.0,0.25,51957.89,0
79603.89,2.93,4.02,4.83,0.45,107983.13,1
56267.21,2.76,9.18,40.15,0.49,93088.24,1
31642.22,2.5,3.07,18.73,0.72,60513.08,0
71102.71,3.79,5.42,29.56,0.6,60297.27,0
74062.02,4.17,0.42,44.09,0.68,69269.79,1
5996.56,2.48,4.92,41.21,0.05,17352.65,0
95363.95,3.75,6.47,41.3,0.74,98026.98,1
30056.46,2.23,6.68,25.86,0.24,28723.92,0
90132.12,1.35,0.1,4.36,0.2,65104.05,1
96575.22,4.49,3.13,45.61,0.69,84421.93,1
47669.62,1.4,3.07,46.67,0.7,59851.89,0
77859.04,3.43,1.69,9.48,0.45,96590.17,1
93496.13,1.84,8.59,20.99,0.0,120784.16,1
71148.03,2.06,8.07,1.59,0.36,76251.45,1
54482.06,1.57,8.66,22.76,0.89,45620.3,0
95501.88,4.7,1.43,12.42,0.75,99110.84,1
97759.28,2.65,1.92,40.47,0.04,73480.22,1
97101.45,1.82,3.47,10.77,0.73,120269.52,1
54274.51,4.51,0.43,45.75,0.37,65777.12,1
87863.71,1.2,5.61,25.92,0.87,111566.11,1
31528.33,3.67,7.52,28.78,0.57,82146.1,1
99215.63,1.67,6.92,36.81,0.38,76362.82,1
91854.76,3.92,5.15,9.81,0.07,119406.8,1
39202.82,3.93,6.55,19.25,0.14,65441.73,1
44889.41,4.37,3.34,39.03,0.77,45487.68,0
58921.49,4.96,4.97,41.47,0.43,16272.42,0
72396.47,1.06,9.84,28.16,0.05,42645.61,0
57314.02,1.1,1.71,48.24,0.94,19946.74,0
44767.86,1.17,4.31,11.24,0.42,36081.24,0
52097.03,2.83,9.8,33.62,0.09,68324.42,1
48187.15,2.82,9.28,22.65,0.39,44034.53,0
87203.9,1.64,1.37,39.18,0.53,72370.61,1
83624.32,4.94,9.51,47.14,0.03,110272.63,1
3004.58,2.91,6.68,26.89,0.72,36860.75,0
64559.21,4.68,9.55,48.5,0.36,39944.07,0
87024.26,3.07,0.43,41.65,0.86,89194.3,1
69312.23,4.13,3.91,8.35,0.07,96772.76,1
14081.89,3.73,4.21,40.3,0.33,40323.69,0
68474.32,4.05,0.55,36.64,0.33,77913.51,1
44978.08,1.07,7.74,38.68,0.0,58775.55,0
33674.85,3.62,9.08,41.51,0.18,86882.85,1
65393.16,2.19,5.16,14.13,0.23,66864.38,1
56918.33,1.22,9.54,30.14,0.55,81813.14,1
76264.08,3.49,3.21,4.7,0.16,50329.91,0
24522.12,1.71,4.07,44.17,0.07,21250.24,0
4776.65,3.93,0.09,33.97,0.81,29332.85,0
72488.53,1.35,2.21,2.8,0.43,119741.69,1
32262.86,1.47,2.44,41.54,0.04,17335.03,0
60826.68,3.94,0.07,5.31,0.48,100942.11,1
56343.85,3.43,1.91,11.97,0.92,86444.85,1
10542.3,4.41,9.58,19.5,0.09,57582.39,0
7886.86,2.82,8.11,2.29,0.86,71308.76,1
79365.23,3.1,8.63,40.32,0.59,71685.32,1
54706.98,2.63,7.93,43.2,0.45,54758.3,0
95058.88,3.21,5.16,25.57,0.02,69171.29,1
69692.92,4.35,1.14,12.32,0.32,66405.64,1
62060.0,4.99,6.03,5.51,0.15,80744.89,1
98425.0,1.83,1.98,49.18,0.79,90555.75,1
47628.49,1.45,3.06,18.01,0.64,33162.48,0
85449.57,3.25,7.76,7.79,0.79,98950.94,1
19126.7,2.96,1.09,43.89,0.68,20951.48,0
26026.46,4.85,8.97,2.97,0.31,72373.56,1
87856.91,3.96,9.58,5.23,0.07,150508.48,1
76538.01,4.19,3.79,41.03,0.26,89772.47,1
68061.38,2.28,3.73,10.95,0.69,130983.44,1
17562.02,4.83,9.55,3.72,0.28,78666.58,1
96034.42,3.55,5.17,41.4,0.4,92134.07,1
5427.54,3.87,3.5,46.56,0.29,32351.72,0
9445.37,2.93,9.55,21.75,0.03,60237.38,0
95140.8,3.89,1.91,15.21,0.5,90628.59,1
96303.02,1.98,7.17,33.57,0.4,100153.1,1
45419.5,4.01,0.79,5.19,0.24,48196.14,0
3341.29,2.72,6.57,5.08,0.38,40071.39,0
54557.09,3.89,2.49,26.84,0.81,44809.97,0
20994.97,2.68,2.63,36.62,0.29,54539.25,0
86683.0,1.79,3.35,35.94,0.94,78862.42,1
48274.89,4.63,7.19,15.71,0.96,55421.8,0
92096.27,2.73,1.5,29.38,0.02,81716.41,1
74105.21,3.06,7.1,18.39,0.18,87057.68,1
51809.93,4.36,0.38,20.34,0.95,43981.08,0
37459.61,3.75,4.9,22.53,0.38,64320.34,1
2136.75,2.21,9.84,38.34,0.99,9143.72,0
59821.23,2.62,3.53,31.24,0.16,45806.59,0
92897.3,4.81,3.15,48.56,0.66,82810.69,1
79832.82,4.96,3.89,38.2,0.78,75201.24,1
27367.96,4.29,4.01,3.92,0.17,91573.18,1
31620.02,4.86,8.61,28.61,0.06,58759.41,0
25764.96,2.1,5.21,29.2,0.46,42353.2,0
48019.22,2.76,8.97,18.13,0.4,104760.46,1
43406.0,1.26,3.94,8.98,0.38,80545.84,1
42291.58,4.83,7.0,9.33,0.51,54450.63,0
7164.73,3.92,3.35,30.15,0.8,14012.47,0
22078.1,3.16,7.27,45.05,0.05,42378.36,0
61563.36,2.51,4.86,27.25,0.3,49192.18,0
32877.92,1.97,3.78,31.77,0.98,40925.5,0
19630.05,4.69,6.42,6.81,0.76,76267.83,1
41327.8,1.89,2.57,33.13,0.84,28556.75,0
29937.22,1.38,9.86,8.78,0.8,41734.51,0
89091.25,2.1,6.78,49.86,0.86,99698.57,1
95536.55,4.51,4.62,15.17,1.0,81902.46,1
51510.9,3.4,1.74,24.68,0.14,77696.53,1
67807.27,1.44,8.18,27.01,0.78,78074.46,1
85558.03,4.19,6.21,13.28,0.75,82150.07,1
38465.38,4.29,9.81,23.3,0.7,86568.38,1
34026.28,4.87,3.83,34.69,0.42,59545.16,0
92359.13,1.4,1.96,2.48,0.07,72562.05,1
4086.7,4.95,9.36,30.63,0.81,30732.76,0
74749.45,4.22,3.2,24.38,0.78,91847.4,1
43023.04,4.79,2.97,16.44,0.23,30346.16,0
20164.34,1.31,5.32,9.87,0.13,17381.3,0
3240.84,3.38,0.19,1.89,0.93,30216.65,0
92798.01,4.4,4.14,29.11,0.7,73856.52,1
51230.74,2.84,1.32,14.59,1.0,66933.67,1
75121.22,1.74,6.8,6.17,0.48,96849.08,1
7873.75,1.16,5.62,36.81,0.3,1000.0,0
15240.92,2.86,0.61,12.12,0.48,48811.31,0
28293.22,4.38,1.67,13.75,0.33,45807.39,0
41686.49,3.97,3.13,40.35,0.46,7804.3,0
1891.76,2.62,4.86,28.13,0.26,28070.74,0
51559.39,2.86,7.34,2.42,0.92,71372.2,1
94919.11,1.69,0.92,5.53,0.68,95282.91,1
16164.8,2.08,5.2,4.16,0.72,27865.34,0
37382.52,4.9,3.78,19.83,0.49,100984.89,1
70319.74,2.32,3.74,36.79,0.57,44058.92,0
71790.47,4.96,4.25,32.72,0.13,94979.01,1
86167.48,1.42,1.21,26.82,0.47,69860.77,1
91133.72,2.24,2.77,1.49,0.88,110439.37,1
63692.4,2.62,9.73,9.88,0.94,117017.97,1
95247.5,4.19,9.71,44.18,0.66,121604.05,1
35997.87,4.42,9.62,3.94,0.73,55648.75,0
14055.3,3.94,1.49,10.98,0.87,63610.41,1
41060.06,2.13,7.29,45.93,0.19,77105.79,1
94746.89,4.25,6.58,25.0,0.29,73369.79,1
7911.09,2.07,0.03,48.18,0.9,41787.81,0
40325.66,2.75,4.79,39.89,0.59,66590.97,1
19962.24,2.91,0.0,23.81,0.46,19000.9,0
22253.09,4.91,5.16,47.68,0.43,51493.74,0
8950.61,3.38,9.13,20.53,0.26,21480.59,0
93856.24,1.73,5.3,22.24,0.52,118158.24,1
13610.09,2.21,6.72,2.78,0.69,18922.59,0
29337.75,4.92,9.65,34.2,0.86,68153.96,1
20310.63,3.51,5.46,46.78,0.71,66214.49,1
47147.15,4.1,3.93,18.7,0.38,52945.08,0
8519.34,2.51,6.16,21.21,0.84,35904.23,0
77475.82,4.66,1.7,48.39,0.45,113096.75,1
44972.14,4.42,5.16,31.78,0.28,39538.94,0
10107.61,1.76,8.27,22.47,0.06,39956.12,0
65102.68,3.51,5.51,46.93,0.83,83763.25,1
59199.9,4.7,3.9,48.13,0.5,72014.66,1
48670.64,3.04,0.36,48.47,0.18,64410.65,1
11335.59,1.35,2.41,46.02,0.64,11823.21,0
12588.1,2.4,7.56,20.11,0.78,58322.08,0
82933.08,1.67,9.6,43.96,0.86,80969.47,1
79096.12,2.48,7.32,41.59,0.08,85498.07,1
49620.61,1.54,6.81,7.84,0.29,100135.85,1
71823.7,2.55,6.69,37.35,0.98,88446.31,1
78010.09,3.45,0.12,17.11,0.0,92196.8,1
38679.85,4.4,1.66,30.65,0.43,32988.44,0
89024.37,3.09,7.37,41.73,0.25,79126.91,1
97329.42,3.08,0.22,30.98,0.16,94740.77,1
70606.27,4.86,2.95,9.32,0.6,75213.14,1
28727.1,2.2,0.29,0.37,0.77,24721.23,0
41786.03,3.8,7.77,9.92,0.28,87058.88,1
84084.56,1.02,3.19,47.06,0.77,56158.24,0
51197.61,4.38,6.14,32.64,0.09,66158.92,1
98062.99,2.83,8.8,37.91,0.23,82783.27,1
3282.49,1.42,3.74,39.91,0.91,20537.8,0
21940.8,4.26,2.79,13.84,0.52,31071.46,0
88278.44,3.72,4.84,43.73,0.53,153828.5,1
38180.46,1.79,9.44,26.34,0.06,41427.16,0
34923.1,2.27,6.76,21.38,0.23,52162.16,0
65846.75,1.75,6.8,48.32,0.64,80800.29,1
45892.42,4.72,7.81,0.62,0.16,83087.19,1
48668.73,2.23,5.65,46.54,0.94,36527.97,0
88195.42,1.7,2.85,49.07,0.98,58690.45,0
50210.7,2.37,8.83,47.69,0.68,9749.3,0
96359.63,1.78,8.97,16.44,0.48,111190.33,1
69389.24,2.13,0.55,35.41,0.54,23034.52,0
24891.82,2.33,1.6,25.77,0.94,1000.0,0
14785.11,3.34,2.96,49.64,0.58,3923.19,0
69503.37,1.64,2.77,29.3,0.48,63744.28,1
52700.88,4.82,6.36,34.39,0.13,66026.86,1
6222.41,2.54,4.12,30.99,0.77,59505.63,0
42071.35,4.27,7.74,12.41,0.41,49284.01,0
78312.92,3.91,8.19,31.08,0.22,97402.2,1
87075.34,1.45,5.53,2.13,0.41,101313.57,1
72502.89,2.18,2.22,4.63,0.47,33858.09,0
36138.77,1.3,5.81,28.63,0.24,61800.11,0
89646.19,2.47,9.25,34.25,0.57,131186.24,1
40112.1,3.31,6.8,23.96,0.69,93429.63,1
83243.91,3.68,4.33,45.67,0.26,58426.99,0
5774.21,1.28,0.65,29.56,0.98,18273.21,0
40583.06,1.03,7.53,29.62,0.99,55244.78,0
8085.43,1.75,7.24,41.5,0.67,19775.77,0
1468.02,4.97,5.12,42.27,0.28,42043.17,0
92873.52,1.78,0.07,18.64,0.72,101545.99,1
21313.18,4.84,0.34,43.96,0.67,31217.52,0
44245.04,4.99,9.05,7.67,0.68,88478.42,1
97818.34,4.0,4.91,33.08,0.55,82284.58,1
56600.51,4.94,9.84,45.59,0.47,66645.12,1
37990.66,4.61,5.16,23.71,0.54,99133.53,1
33949.17,4.41,4.55,49.75,0.62,33791.97,0
14953.65,2.05,6.41,49.48,0.01,43679.97,0
70778.14,4.51,6.49,41.16,0.06,107626.72,1
26748.54,1.73,0.01,42.65,0.05,14965.98,0
94749.95,4.39,7.67,21.79,0.37,86210.89,1
94858.69,3.75,4.22,27.95,0.45,108022.08,1
52764.2,1.46,2.51,25.96,0.14,47525.6,0
62824.92,1.81,1.84,40.32,0.65,77133.04,1
21513.93,4.77,4.53,31.43,0.08,39613.03,0
78892.79,2.61,6.96,3.59,0.86,101241.94,1
17623.87,2.44,4.4,49.09,0.81,21563.03,0
54294.59,1.62,7.68,27.08,0.91,97039.84,1
14981.86,4.29,7.58,23.51,0.41,31545.89,0
35735.54,1.59,6.72,7.59,0.33,25688.48,0
72982.94,4.85,8.05,20.73,0.92,107128.22,1
25746.41,1.28,7.64,47.62,0.33,44735.37,0
65932.7,4.5,8.94,38.37,0.39,98482.74,1
41312.1,2.14,4.4,12.06,0.98,88429.29,1
25459.86,3.2,2.47,26.12,0.51,32620.22,0
27826.9,2.0,0.72,47.73,0.37,32498.26,0
97449.33,4.0,4.49,39.63,0.72,90014.55,1
47167.31,4.34,3.67,3.47,0.2,62166.52,0
41865.13,4.13,1.61,41.57,0.4,43071.24,0
96448.58,3.73,5.32,32.73,0.23,95060.9,1
84096.24,2.64,8.72,9.23,0.71,97269.06,1
36954.73,4.04,6.24,13.65,0.85,45660.35,0
65114.16,4.47,0.97,21.3,0.34,79583.62,1
54536.61,3.55,5.98,46.96,0.85,43266.08,0
70877.23,2.71,8.69,16.8,0.08,108106.0,1
40283.34,2.81,7.74,11.97,0.58,46210.89,0
6786.4,1.37,3.91,8.06,0.52,20406.74,0
64546.99,4.02,6.75,3.3,0.19,67741.75,1
75802.29,3.42,6.61,45.87,0.52,87508.97,1
83414.57,3.41,7.89,2.21,0.24,56828.47,0
12263.08,2.01,3.21,18.74,0.02,6690.72,0
8526.37,1.72,1.47,15.7,0.43,20234.92,0
6314.47,1.28,8.0,14.82,0.9,31827.55,0
38438.28,3.51,6.23,44.24,0.73,30567.79,0
12824.88,4.21,1.08,44.83,0.58,30502.45,0
83220.02,1.47,8.72,12.01,0.84,108318.41,1
30407.18,2.04,3.49,23.78,0.24,22802.64,0
57965.82,4.2,2.35,24.21,0.47,68676.97,1
15873.81,3.34,1.2,1.31,0.56,42239.27,0
25889.44,3.73,7.07,4.8,0.11,72459.12,1
80075.1,3.08,1.15,42.22,0.36,62435.74,0
91329.01,4.14,7.77,41.39,0.87,112772.48,1
22978.33,3.77,7.29,7.31,0.89,123314.12,1
50908.25,1.54,2.33,20.08,0.72,63858.69,1
30011.15,2.17,2.04,38.86,0.47,1000.0,0
97438.95,1.55,7.91,14.12,0.2,99951.9,1
43873.3,2.18,6.14,19.51,0.5,34506.2,0
7523.7,1.01,2.13,34.1,0.9,1000.0,0
39730.95,2.56,7.55,40.01,0.19,22460.07,0
94612.26,3.27,6.61,25.99,0.95,111134.48,1
99858.75,3.47,9.07,30.53,0.6,88593.09,1
22004.3,2.9,0.61,23.17,0.78,42401.47,0
10660.03,3.03,2.8,9.71,0.59,5714.21,0
10697.66,2.87,7.01,7.08,0.86,4147.4,0
20041.47,3.6,8.77,15.78,0.3,45542.2,0
64952.65,2.11,8.15,37.38,0.28,79079.06,1
38642.63,4.43,6.18,16.84,0.03,72678.41,1
44094.97,4.67,1.0,47.57,0.65,25005.66,0
36155.61,4.88,4.24,23.17,0.37,50142.28,0
38590.99,2.12,0.44,27.75,0.94,60899.45,0
97013.22,1.22,6.14,15.05,0.65,89443.47,1
13784.51,3.87,5.75,41.13,0.64,24585.51,0
37541.97,3.04,6.01,3.04,0.53,20610.73,0
78846.78,3.4,3.02,7.63,0.33,74783.29,1
81888.5,5.0,5.92,15.55,0.19,65852.7,1
56997.67,1.59,9.38,28.41,0.09,39120.35,0
34199.98,2.06,5.35,46.05,0.52,34883.48,0
31460.98,3.29,1.18,11.23,0.29,71021.55,1
70196.28,3.77,0.43,20.77,0.62,82306.55,1
54797.37,3.67,8.27,16.5,0.34,100617.74,1
30317.91,3.24,4.46,3.06,0.24,28743.8,0
67569.3,3.94,4.13,43.5,0.77,25155.77,0
85052.5,1.47,2.23,23.49,0.33,84687.78,1
13717.08,2.34,1.83,25.66,0.81,30153.6,0
65375.5,1.63,5.4,2.66,0.14,77882.25,1
75597.83,1.17,4.46,16.9,0.34,84222.96,1
25556.08,1.33,0.69,15.23,0.59,56756.97,0
90647.49,1.38,1.48,40.05,0.61,43758.77,0
9976.77,4.57,4.26,36.5,0.07,21390.72,0
2146.34,4.51,8.32,36.31,0.69,21362.04,0
28617.55,3.86,8.48,28.24,0.57,78843.13,1
99177.11,3.95,3.67,32.85,0.3,74534.68,1
84387.0,3.36,9.98,29.36,0.46,56808.3,0
40726.17,2.81,4.03,10.77,0.82,24057.79,0
6612.3,4.04,9.77,42.4,0.55,23089.75,0
8594.34,2.28,9.72,46.88,0.14,1000.0,0
75984.84,2.49,7.74,46.43,0.04,29155.91,0
17566.43,2.11,4.12,38.8,0.78,3687.44,0
30891.43,2.46,5.23,29.89,0.57,43654.28,0
21623.08,4.97,9.18,14.49,0.58,49002.25,0
81213.95,3.21,3.47,6.13,0.24,118839.05,1
79765.18,3.84,1.31,13.63,0.93,103316.6,1
59042.04,1.36,2.25,39.18,0.17,38164.77,0
81754.6,1.54,1.4,20.53,0.65,89385.76,1
60344.78,2.79,3.85,13.72,0.27,80997.79,1
60923.14,1.12,0.67,4.01,0.53,64033.81,1
93735.47,3.37,6.29,0.32,0.34,98603.57,1
89430.57,1.01,6.21,24.41,0.68,108040.58,1
46412.99,3.46,8.81,49.75,0.98,64700.79,1
37540.71,2.85,6.67,34.9,0.99,64891.13,1
37827.09,3.18,5.14,34.8,0.1,50166.09,0
80311.37,4.58,8.33,7.83,0.54,68965.31,1
74181.23,4.69,7.38,39.14,0.29,109238.39,1
94682.8,4.87,2.92,23.38,0.34,122312.29,1
23870.82,1.58,1.19,19.84,0.69,48269.69,0
23347.91,1.79,0.73,2.13,0.92,58982.63,0
52817.47,4.23,5.73,31.51,0.37,95491.26,1
14545.41,4.4,1.26,15.2,0.22,22442.78,0
96338.49,2.57,1.65,35.77,0.89,106860.84,1
74568.29,3.03,4.24,19.08,0.76,132258.72,1
625.09,3.74,5.76,11.95,0.17,31324.73,0
7055.1,1.93,2.53,49.94,0.92,18490.13,0
96961.61,2.95,8.94,38.42,0.23,89325.54,1
93720.17,2.36,5.37,26.29,0.77,70364.25,1
86971.05,2.6,0.6,15.78,0.56,116426.43,1
68417.76,1.22,5.24,49.15,0.81,47715.46,0
81321.57,3.13,8.11,40.43,0.61,77418.9,1
22423.71,2.41,1.06,46.55,0.8,11730.68,0
25078.43,1.93,7.87,19.54,0.19,26614.1,0
74278.71,3.82,2.71,39.33,0.5,71602.19,1
85823.65,2.64,1.21,7.78,0.52,76625.96,1
81228.71,1.39,9.82,26.38,0.09,76885.21,1
32126.44,3.55,2.48,26.61,0.85,68645.53,1
43742.09,4.02,2.17,39.1,0.28,51881.76,0
32230.36,2.99,0.23,26.5,0.31,58773.19,0
38670.32,4.01,5.92,4.27,0.63,71986.86,1
76511.29,1.47,8.48,39.15,0.1,103544.09,1
78289.21,3.73,3.08,11.68,0.85,112032.24,1
46055.69,1.62,0.81,40.49,0.65,34911.09,0
54958.13,2.04,9.02,36.76,0.37,59752.94,0
98716.12,2.59,5.95,23.5,0.43,92840.61,1
11691.93,4.09,3.18,1.06,0.29,40260.36,0
20291.34,1.39,4.93,15.32,0.95,26715.04,0
15927.75,3.95,1.55,2.19,0.2,37755.66,0
50048.78,3.69,7.01,1.96,0.52,54794.69,0
84605.33,4.64,2.3,17.56,0.42,51091.53,0
61615.29,1.36,5.62,2.15,0.78,70445.85,1
10397.14,1.85,3.27,10.89,0.02,7335.44,0
13464.48,1.6,0.99,26.01,0.37,1000.0,0
67965.11,4.83,4.79,35.16,0.79,76384.29,1
66342.06,2.87,1.86,37.87,0.5,65806.96,1
87076.14,1.07,0.35,19.56,0.41,101149.56,1
43197.35,3.27,7.6,19.44,1.0,88270.26,1
